"EVENT_TYPE","TIMESTAMP","REQUEST_ID","ORGANIZATION_ID","USER_ID","RUN_TIME","CPU_TIME","URI","SESSION_KEY","LOGIN_KEY","USER_TYPE","REQUEST_STATUS","DB_TOTAL_TIME","ENTITY_NAME","DISPLAY_TYPE","RENDERING_TYPE","REPORT_ID","ROW_COUNT","NUMBER_EXCEPTION_FILTERS","NUMBER_COLUMNS","AVERAGE_ROW_SIZE","SORT","DB_BLOCKS","DB_CPU_TIME","NUMBER_BUCKETS","TIMESTAMP_DERIVED","USER_ID_DERIVED","CLIENT_IP","URI_ID_DERIVED","REPORT_ID_DERIVED","ORIGIN"
"Report","20220620005101.530","TID:247968900009b43f4e","00D0b000000GaMp","0050b000004K6rI","480","343","/aura","nysJjDc/cmon36iA","9DbEUQMqNf3znlrZ","Standard","","132171901","","H","","00O0b000004kTaz","9","0","23","662","0720b000001dyJw.up","7261","50","0","2022-06-20T00:51:01.530Z","0050b000004K6rIAAS","132.237.171.33","","00O0b000004kTazEAE","ReportRunFromLightning"
"Report","20220620005101.553","TID:304212707000006167","00D0b000000GaMp","0050b000004KH5i","2064","277","/aura","/3SqKyz5K/gYQO3c","CpusdcJCveUPFN/g","Standard","","1838597221","","H","","00O0b000006iNwd","1","0","21","1036","0720b000001mujK.up","1042","30","0","2022-06-20T00:51:01.553Z","0050b000004KH5iAAG","143.166.226.111","","00O0b000006iNwdEAE","ReportRunFromLightning"
"Report","20220620005107.564","TID:424817217000005be2","00D0b000000GaMp","0050b000004K3ZF","1476","256","/aura","Q4SLjIYjqvqvxpD3","11QiggnSXR8+Yjgc","Standard","","1177355583","","H","","00O0b000006iNwd","0","0","20","0","","1049","30","0","2022-06-20T00:51:07.564Z","0050b000004K3ZFAA0","163.244.60.30","","00O0b000006iNwdEAE","ReportRunFromLightning"
"Report","20220620005118.016","4jchtB32fn2RbdG-mNHE--","00D0b000000GaMp","0050b000004K7hV","4476","209","N/A","","","Standard","","360098557","01I1P000000n23V","S","","00O2R000003s1bv","3153","0","3","135","","788","50","0","2022-06-20T00:51:18.016Z","0050b000004K7hVAAS","","","00O2R000003s1bvUAA","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005123.467","4jcht9gd3UBDptG-mNT07-","00D0b000000GaMp","0050b000004K7hV","10296","199","N/A","","","Standard","","6074004484","01I0b000000J48d","S","","00O2R000003s1bx","45","0","2","88","","622","30","0","2022-06-20T00:51:23.467Z","0050b000004K7hVAAS","","","00O2R000003s1bxUAA","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005127.224","TID:436012000000f3a842","00D0b000000GaMp","0050b000004QTZF","406","232","/aura","RtH0KPbZKcFHqwic","SMdgTnqNhnJ2eKF6","Standard","","252488889","","H","","00O0b000006iNwd","108","0","20","957","","812","30","0","2022-06-20T00:51:27.224Z","0050b000004QTZFAA4","143.166.255.111","","00O0b000006iNwdEAE","ReportRunFromLightning"
"Report","20220620005127.576","TID:1718218900008d5c41","00D0b000000GaMp","0051P000003jYz8","606","216","/aura","YFMcV+u7++BowKwi","A3flNDWYg2yF9gGC","Standard","","392221745","","H","","00O2R0000043lHL","22","0","10","550","","902","40","0","2022-06-20T00:51:27.576Z","0051P000003jYz8QAE","163.244.246.216","","00O2R0000043lHLUAY","ReportRunFromLightning"
"Report","20220620005129.424","4jcht_bXDxqiidG-mOkMX-","00D0b000000GaMp","0050b000004KY8l","9026","140","N/A","","","Standard","","4859040846","","S","","00O0b000004kkZK","0","0","6","0","0720b000001dxwL.up","797","50","0","2022-06-20T00:51:29.424Z","0050b000004KY8lAAG","","","00O0b000004kkZKEAY","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005129.623","TID:173812790000fef979","00D0b000000GaMp","0051P000003jYz8","661","228","/aura","YFMcV+u7++BowKwi","A3flNDWYg2yF9gGC","Standard","","383059663","","H","","00O2R0000043lHL","22","0","10","550","CDF1.up","740","20","0","2022-06-20T00:51:29.623Z","0051P000003jYz8QAE","163.244.246.216","","00O2R0000043lHLUAY","ReportRunFromLightning"
"Report","20220620005135.620","4jchu5HpMqvEQtG-mNNfF-","00D0b000000GaMp","0052R000009zrym","6453","129","N/A","","","Standard","","6304968320","","S","","00O0b000004kkZK","0","0","6","0","0720b000001dxwL.up","794","30","0","2022-06-20T00:51:35.620Z","0052R000009zrymQAA","","","00O0b000004kkZKEAY","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005135.788","TID:651966610000072664","00D0b000000GaMp","0050b000004K3am","815","236","/aura","IFa32gMBC62YknwN","Tjuj/OeZd7pYb/YW","Standard","","546372749","","H","","00O0b000006iNwd","1","0","21","1030","","955","30","0","2022-06-20T00:51:35.788Z","0050b000004K3amAAC","132.237.171.70","","00O0b000006iNwdEAE","ReportRunFromLightning"
"Report","20220620005138.413","TID:468647989000060613","00D0b000000GaMp","0050b000004KOGu","360","204","/aura","PzeVUz0KJGP46uYU","qgwLTVDFyHLt4ZIA","Standard","","115233423","","H","","00O2R000004MjCu","3","0","19","650","","1336","30","0","2022-06-20T00:51:38.413Z","0050b000004KOGuAAO","168.159.160.203","","00O2R000004MjCuUAK","ReportRunFromLightning"
"Report","20220620005138.837","4jchuT7ZJzVK5tG-mOzZB-","00D0b000000GaMp","0050b000004K7hY","3270","188","N/A","","","Standard","","3050261328","01I0b000000J48d","S","","00O2R000003s1bw","0","0","2","0","","501","30","0","2022-06-20T00:51:38.837Z","0050b000004K7hYAAS","","","00O2R000003s1bwUAA","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005141.590","4jchuWFoyypPJ8G-mN3JE-","00D0b000000GaMp","0050b000004KF3B","5177","123","N/A","","","Standard","","5033612102","","S","","00O0b000004kkZK","0","0","6","0","0720b000001dxwL.up","799","30","0","2022-06-20T00:51:41.590Z","0050b000004KF3BAAW","","","00O0b000004kkZKEAY","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005151.613","4jchv0HbCT0PJdG-mN3JE-","00D0b000000GaMp","0050b000004KJC4","6597","116","N/A","","","Standard","","6447744269","","S","","00O0b000004kkZK","0","0","6","0","0720b000001dxwL.up","1335","60","0","2022-06-20T00:51:51.613Z","0050b000004KJC4AAO","","","00O0b000004kkZKEAY","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005159.821","4jchviT-iD60XOG-mNJfg-","00D0b000000GaMp","0050b000004K3lP","2687","143","N/A","","","Standard","","2522329524","","S","","00O0b000004kkZK","1","0","6","314","0720b000001dxwL.up","813","20","0","2022-06-20T00:51:59.821Z","0050b000004K3lPAAS","","","00O0b000004kkZKEAY","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005202.490","TID:3200661000003a5154","00D0b000000GaMp","0056P0000011hKz","9257","542","/aura","HCJma63FyiNrZe2B","AR7mjigw3jGeDd0A","Standard","","8681494078","","H","","00O2R000004Amwm","40","0","44","1890","0722R000004O8YP.down","1342","30","0","2022-06-20T00:52:02.490Z","0056P0000011hKzQAI","163.244.22.10","","00O2R000004AmwmUAC","ReportRunFromLightning"
"Report","20220620005203.401","TID:128038900003399bfa","00D0b000000GaMp","0051P000003kEHl","431","277","/aura","ub27NQ1wZHIhkL+F","3IDCxalFEWR9F+Js","Standard","","135677968","","H","","00O0b000004AoOO","18","0","15","611","","864","30","1","2022-06-20T00:52:03.401Z","0051P000003kEHlQAM","110.80.1.252","","00O0b000004AoOOEA0","ReportRunFromLightning"
"Report","20220620005204.033","4jchvpJw-QTHgtG-mNJIk-","00D0b000000GaMp","0052R000009HVUC","5058","241","N/A","","","Standard","","4721875790","","S","","00O0b000004kkZK","0","0","6","0","0720b000001dxwL.up","779","10","0","2022-06-20T00:52:04.033Z","0052R000009HVUCQA4","","","00O0b000004kkZKEAY","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005206.923","SLB:d5d2cf22d7361d51ba2648a2eeb01d23","00D0b000000GaMp","0050b000004KNJd","6981","265","/00O2R000004F38wUAC","YMNMlj6+G5wIFwfh","GQMNVEui2FmftMMR","Standard","S","10406266510","","H","C","00O2R000004F38w","673","0","16","896","CASE_NUMBER.up","5876","10","1","2022-06-20T00:52:06.923Z","0050b000004KNJdAAO","168.159.160.201","00O2R000004F38wUAC","00O2R000004F38wUAC","ReportExported"
"Report","20220620005206.994","TID:3901769400000f6150","00D0b000000GaMp","0052R00000ASP0S","978","333","/aura","JYet4Thb3B5l1usf","ES9xt3aapXpQRU6g","Standard","","577352035","","H","","00O2R0000043lHL","3","0","14","975","","1045","30","0","2022-06-20T00:52:06.994Z","0052R00000ASP0SQAX","163.244.182.17","","00O2R0000043lHLUAY","ReportRunFromLightning"
"Report","20220620005207.228","TID:679907060000042578","00D0b000000GaMp","0051P000003jZ2Z","446","320","/aura","2ac+UFUksj4dYqUR","Dnsz9uvX9lu8hktA","Standard","","144054708","","H","","00O0b000004kTaz","17","0","21","878","0720b000001dyL5.up","9474","70","0","2022-06-20T00:52:07.228Z","0051P000003jZ2ZQAU","163.244.182.13","","00O0b000004kTazEAE","ReportRunFromLightning"
"Report","20220620005207.563","TID:1337739000006d28b5","00D0b000000GaMp","0052R000009To4T","7954","402","/aura","6rHdHULo49TQ+Rx9","y5a9+6KQyfush5tN","Standard","","7530332404","","H","","00O6P000000ZMco","0","0","22","0","","14290","40","2","2022-06-20T00:52:07.563Z","0052R000009To4TQAS","132.237.171.33","","00O6P000000ZMcoUAG","ReportRunFromLightning"
"Report","20220620005217.557","4jchwsnMqX6lVtG-mNO3V-","00D0b000000GaMp","0050b000004K6z8","459","265","N/A","","","Standard","","100938489","","H","","00O0b000004kpcx","2","0","8","674","CASE_NUMBER.up","6269","30","0","2022-06-20T00:52:17.557Z","0050b000004K6z8AAC","","","00O0b000004kpcxEAA","DashboardComponentUpdated"
"Report","20220620005224.169","TID:24829770000000ae3f","00D0b000000GaMp","0052R00000ASQyW","487","371","/aura","rEXxBMG/qI1vdJjU","wCJl6s/gvI2GWLcL","Standard","","109893468","","H","","00O0b000004kTaz","11","0","23","719","0720b000006jdBY.up","2515","70","0","2022-06-20T00:52:24.169Z","0052R00000ASQyWQAX","143.166.255.111","","00O0b000004kTazEAE","ReportRunFromLightning"
"Report","20220620005234.285","TID:107881900007b5e5ff","00D0b000000GaMp","0050b000004KPzq","342","223","/aura","Jxq45aLPx1vKLqqm","SfSeVENiKqtjMg6x","Standard","","89031851","","H","","00O2R000004AnEd","0","0","10","0","00N0b000003JpcO.down","414","20","0","2022-06-20T00:52:34.285Z","0050b000004KPzqAAG","168.159.160.201","","00O2R000004AnEdUAK","ReportRunFromLightning"
"Report","20220620005236.498","TID:69015056900005019f","00D0b000000GaMp","0050b000004KDFl","562","395","/aura","if9n3t7RyfLym8Kb","TfXLcwl1jHAtVBMK","Standard","","193201314","","H","","00O0b000004kTaz","14","0","23","1002","0720b000006jdBY.up","3670","70","0","2022-06-20T00:52:36.498Z","0050b000004KDFlAAO","143.166.255.127","","00O0b000004kTazEAE","ReportRunFromLightning"
"Report","20220620005247.435","4jchyR2mq3CYVtG-mNJmk-","00D0b000000GaMp","0051P000003jbC8","3705","112","N/A","","","Standard","","3569237791","","S","","00O0b000004kkZK","0","0","6","0","0720b000001dxwL.up","885","30","0","2022-06-20T00:52:47.435Z","0051P000003jbC8QAI","","","00O0b000004kkZKEAY","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005252.866","TID:505166320000057248","00D0b000000GaMp","0051P000003jYst","880","256","/aura","psTFeV4HpDGc2MSL","vw62XL1JZ44VPqIH","Standard","","617137480","","H","","00O2R0000043lHL","13","0","14","775","CDF1.up","1006","30","0","2022-06-20T00:52:52.866Z","0051P000003jYstQAE","132.237.180.17","","00O2R0000043lHLUAY","ReportRunFromLightning"
"Report","20220620005256.280","4jchyl4EiCrgEdG-mNKds-","00D0b000000GaMp","0050b000004KOFd","6906","120","N/A","","","Standard","","6694175801","","S","","00O0b000004kkZK","0","0","6","0","0720b000001dxwL.up","823","40","0","2022-06-20T00:52:56.280Z","0050b000004KOFdAAO","","","00O0b000004kkZKEAY","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005256.398","TID:19754845000009f83e","00D0b000000GaMp","0050b000004KDSS","656","306","/aura","tlKaJ5dVx8aL3d9H","aJyHuonh5/1/0ZiA","Standard","","336181119","","S","","00O0b000004AmRr","4","0","4","209","","1080","40","0","2022-06-20T00:52:56.398Z","0050b000004KDSSAA4","143.166.226.114","","00O0b000004AmRrEAK","ReportRunFromLightning"
"Report","20220620005257.187","TID:168848390000755c44","00D0b000000GaMp","0050b000004KEjO","505","294","/aura","XWFCDqhkwbP/6E9z","utl+yi6SAdLEnTgZ","Standard","","216166644","","H","","00O2R000004AmgK","0","1","12","0","","819","40","0","2022-06-20T00:52:57.187Z","0050b000004KEjOAAW","163.244.182.14","","00O2R000004AmgKUAS","ReportRunFromLightning"
"Report","20220620005300.702","TID:55417955000002453f","00D0b000000GaMp","0052R000009nI0i","862","275","/aura","NLA05yTRWcpDxiAz","3Sfd/dn5DEBQPwIF","Standard","","601749001","","H","","00O2R0000043lHL","2","0","14","799","","706","20","0","2022-06-20T00:53:00.702Z","0052R000009nI0iQAE","132.237.180.17","","00O2R0000043lHLUAY","ReportRunFromLightning"
"Report","20220620005301.468","4jchzRi9zl6ErdG-mOyO--","00D0b000000GaMp","0050b000004KVrB","378","282","N/A","","","Standard","","84045827","01I0b000000J48d","S","","00O0b000005yMCt","37","0","8","406","","705","30","0","2022-06-20T00:53:01.468Z","0050b000004KVrBAAW","","","00O0b000005yMCtEAM","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005304.454","TID:9955790000967badf0","00D0b000000GaMp","0052R000009To4T","8205","351","/aura","6rHdHULo49TQ+Rx9","y5a9+6KQyfush5tN","Standard","","7788946613","","H","","00O6P000000ZMco","0","0","22","0","","14215","40","2","2022-06-20T00:53:04.454Z","0052R000009To4TQAS","132.237.171.33","","00O6P000000ZMcoUAG","ReportRunFromLightning"
"Report","20220620005305.359","SLB:568135f0df63eed36e2a49bbf9b73f31","00D0b000000GaMp","0050b000004KNJd","5534","267","/00O2R000003zUb9UAE","cvRk40J50dmkfu+T","S2EIQfwEo5JO0DUJ","Standard","S","5247920475","","H","W","00O2R000003zUb9","15","0","17","888","","5959","40","1","2022-06-20T00:53:05.359Z","0050b000004KNJdAAO","168.159.160.201","00O2R000003zUb9UAE","00O2R000003zUb9UAE","ReportRunFromClassic"
"Report","20220620005306.229","TID:2601926400000c1b86","00D0b000000GaMp","0051P000003jYDR","3174","270","/aura","xImzL+KPDXIOisN1","TSdgpRxpS0tTRJsE","Standard","","2902882660","","H","","00O0b000006iNwd","1","0","21","1124","","1129","20","0","2022-06-20T00:53:06.229Z","0051P000003jYDRQA2","143.166.255.112","","00O0b000006iNwdEAE","ReportRunFromLightning"
"Report","20220620005316.498","4jci-JuBr01VFdG-mNNAk-","00D0b000000GaMp","0050b000004K70w","327","245","N/A","","","Standard","","81226583","","H","","00O0b000004kTaz","7","0","14","441","0720b000001dyJw.up","1536","40","0","2022-06-20T00:53:16.498Z","0050b000004K70wAAC","","","00O0b000004kTazEAE","DashboardComponentUpdated"
"Report","20220620005320.913","TID:192150190000d2350e","00D0b000000GaMp","0050b000004KEjO","676","457","/aura","XWFCDqhkwbP/6E9z","utl+yi6SAdLEnTgZ","Standard","","141474661","","H","","00O2R0000043l7C","110","0","19","663","00N0b00000C1KTj.up","26898","100","0","2022-06-20T00:53:20.913Z","0050b000004KEjOAAW","163.244.182.14","","00O2R0000043l7CUAQ","ReportRunFromLightning"
"Report","20220620005329.425","TID:923185300000f7853b","00D0b000000GaMp","0050b000004KS9H","3417","1188","/aura","/YmLQStsoNozydhU","9kkioqaoSk0xFG/n","Standard","","2478569146","","H","","00O6P0000016vIG","1929","1","41","1739","0726P000000sXtr.up","204085","1230","0","2022-06-20T00:53:29.425Z","0050b000004KS9HAAW","163.244.246.215","","00O6P0000016vIGUAY","ReportRunFromLightning"
"Report","20220620005332.319","TID:739837000000deff38","00D0b000000GaMp","0052R000009ixkL","572","293","/aura","KUoEk2kL0LXU/dAJ","g5EC/Sneofbbj7kz","Standard","","286322572","","H","","00O2R0000043lHL","10","0","14","847","","858","30","0","2022-06-20T00:53:32.319Z","0052R000009ixkLQAQ","163.244.246.86","","00O2R0000043lHLUAY","ReportRunFromLightning"
"Report","20220620005332.684","4jci0FgeZz56xOG-mNJfB-","00D0b000000GaMp","0052R000009nHIW","464","202","N/A","","","Standard","","252914296","","H","","00O2R000004BQ1b","43","0","14","447","CASE_NUMBER.up","5949","10","0","2022-06-20T00:53:32.684Z","0052R000009nHIWQA2","","","00O2R000004BQ1bUAG","DashboardComponentUpdated"
"Report","20220620005336.141","SLB:33cc7e973c5ac364d50c36a7bb0808d7","00D0b000000GaMp","0050b000004KNJd","5353","253","/00O2R000003zUb9UAE","cvRk40J50dmkfu+T","S2EIQfwEo5JO0DUJ","Standard","S","5103643857","","H","W","00O2R000003zUb9","15","0","17","888","","5995","20","1","2022-06-20T00:53:36.141Z","0050b000004KNJdAAO","168.159.160.201","00O2R000003zUb9UAE","00O2R000003zUb9UAE","ReportRunFromClassic"
"Report","20220620005354.080","4jci1IR2HM4P5tG-mN6lb-","00D0b000000GaMp","0050b000004K6xh","3943","134","N/A","","","Standard","","3729084268","","S","","00O0b000004kkZK","0","0","6","0","0720b000001dxwL.up","808","40","0","2022-06-20T00:53:54.080Z","0050b000004K6xhAAC","","","00O0b000004kkZKEAY","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005359.413","TID:17626300000c0b8980","00D0b000000GaMp","0051P000003kEHl","431","257","/aura","ub27NQ1wZHIhkL+F","3IDCxalFEWR9F+Js","Standard","","153893135","","H","","00O0b000004AoOO","18","0","15","611","","999","10","1","2022-06-20T00:53:59.413Z","0051P000003kEHlQAM","110.80.1.252","","00O0b000004AoOOEA0","ReportRunFromLightning"
"Report","20220620005359.629","4jci1pN8T2Elk8G-mNO3V-","00D0b000000GaMp","0050b000004K6wj","383","222","N/A","","","Standard","","151560831","","H","","00O2R000004BQ1b","12","0","14","545","CASE_NUMBER.up","6119","40","0","2022-06-20T00:53:59.629Z","0050b000004K6wjAAC","","","00O2R000004BQ1bUAG","DashboardComponentUpdated"
"Report","20220620005401.890","SLB:2b93787a7c07ac551053ddba586e063c","00D0b000000GaMp","0050b000004KNJd","4545","251","/00O2R000003zUb9UAE","cvRk40J50dmkfu+T","S2EIQfwEo5JO0DUJ","Standard","S","4276210627","","H","W","00O2R000003zUb9","14","0","17","883","","5998","10","1","2022-06-20T00:54:01.890Z","0050b000004KNJdAAO","168.159.160.201","00O2R000003zUb9UAE","00O2R000003zUb9UAE","ReportRunFromClassic"
"Report","20220620005402.009","TID:5166890000b436c71e","00D0b000000GaMp","0052R000009nJB3","287","167","/aura","Pr1US+b9MDpDE2BX","C8a+GdmNJAux/Rtt","Standard","","95972560","","H","","00O2R000004BQdR","0","0","18","0","","732","20","0","2022-06-20T00:54:02.009Z","0052R000009nJB3QAM","143.166.255.127","","00O2R000004BQdRUAW","ReportRunFromLightning"
"Report","20220620005409.786","4jci2InIESa8ktG-mOmDo-","00D0b000000GaMp","0050b000004K6lH","2374","146","N/A","","","Standard","","2202114736","","S","","00O0b000004kkZK","0","0","6","0","0720b000001dxwL.up","739","50","0","2022-06-20T00:54:09.786Z","0050b000004K6lHAAS","","","00O0b000004kkZKEAY","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005409.938","4jci29R8gRahMtG-mNOn--","00D0b000000GaMp","0051P000003gENL","5037","119","N/A","","","Standard","","4895246310","","S","","00O0b000004kkZK","0","0","6","0","0720b000001dxwL.up","789","30","0","2022-06-20T00:54:09.938Z","0051P000003gENLQA2","","","00O0b000004kkZKEAY","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005412.831","4jci2N2VXhWLWdG-mOyMk-","00D0b000000GaMp","0050b000005JfzW","4275","278","N/A","","","Standard","","3892081986","","S","","00O0b000004kkZK","0","0","6","0","0720b000001dxwL.up","839","40","0","2022-06-20T00:54:12.831Z","0050b000005JfzWAAS","","","00O0b000004kkZKEAY","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005415.646","TID:107126497900009d7a","00D0b000000GaMp","0052R000009TnX9","378","217","/aura","KivN9n5X3iQzZcrM","d7wfgJd10AtC98A/","Standard","","126353110","","H","","00O2R000004AnEd","16","0","10","430","00N0b000003JpcO.down","406","10","0","2022-06-20T00:54:15.646Z","0052R000009TnX9QAK","137.69.117.201","","00O2R000004AnEdUAK","ReportRunFromLightning"
"Report","20220620005415.646","TID:107126522900000e56","00D0b000000GaMp","0052R000009TnX9","378","216","/aura","KivN9n5X3iQzZcrM","d7wfgJd10AtC98A/","Standard","","121896448","","H","","00O2R000004AnEd","16","0","10","430","00N0b000003JpcO.down","473","10","0","2022-06-20T00:54:15.646Z","0052R000009TnX9QAK","137.69.117.201","","00O2R000004AnEdUAK","ReportRunFromLightning"
"Report","20220620005422.593","4jci30RUrl9lZOG-mNV14-","00D0b000000GaMp","0052R00000ASQ5U","2927","127","N/A","","","Standard","","2779435196","","S","","00O0b000004kkZK","0","0","6","0","0720b000001dxwL.up","782","40","0","2022-06-20T00:54:22.593Z","0052R00000ASQ5UQAX","","","00O0b000004kkZKEAY","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005424.762","TID:54243336000009d962","00D0b000000GaMp","0050b000004KE3n","1928","288","/aura","zbtdtf1NRut5d+RW","eg6FWoxRtTnaufEM","Standard","","1664632253","","H","","00O0b000006iNwd","2","0","21","1051","0720b000001mujK.down","912","30","0","2022-06-20T00:54:24.762Z","0050b000004KE3nAAG","143.166.255.112","","00O0b000006iNwdEAE","ReportRunFromLightning"
"Report","20220620005434.855","4jci3awg8RuhO8G-mNOn--","00D0b000000GaMp","0052R000009j0gU","5122","134","N/A","","","Standard","","4962183171","","S","","00O0b000004kkZK","0","0","6","0","0720b000001dxwL.up","837","30","0","2022-06-20T00:54:34.855Z","0052R000009j0gUQAQ","","","00O0b000004kkZKEAY","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005440.715","4jci45C8IRdXBOG-mNHEg-","00D0b000000GaMp","0050b000004KEwJ","2593","131","N/A","","","Standard","","2390604128","","S","","00O0b000004kkZK","0","0","6","0","0720b000001dxwL.up","645","20","0","2022-06-20T00:54:40.715Z","0050b000004KEwJAAW","","","00O0b000004kkZKEAY","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005441.610","TID:1825909000021feb33","00D0b000000GaMp","0050b000004KU9f","559","367","/aura","p3NUPDGf3H865t9B","BChiUPAs0Bpuo153","Standard","","282801102","","H","","00O0b000004kTaz","19","0","23","647","0720b000006jdBY.up","2501","90","0","2022-06-20T00:54:41.610Z","0050b000004KU9fAAG","163.244.182.15","","00O0b000004kTazEAE","ReportRunFromLightning"
"Report","20220620005442.426","TID:6794040700000d391e","00D0b000000GaMp","0052R00000ASPn6","489","370","/aura","UaCRhXTaYFk5ci1s","btBOLEbVNZZ64OXJ","Standard","","125625291","","H","","00O0b000004kTaz","23","0","23","901","0720b000006jdBY.up","2589","70","0","2022-06-20T00:54:42.426Z","0052R00000ASPn6QAH","137.69.117.202","","00O0b000004kTazEAE","ReportRunFromLightning"
"Report","20220620005444.133","4jci4EjcMmyp0tG-mN4Jr-","00D0b000000GaMp","0050b000004KDfO","3451","113","N/A","","","Standard","","3319878625","","S","","00O0b000004kkZK","0","0","6","0","0720b000001dxwL.up","805","40","0","2022-06-20T00:54:44.133Z","0050b000004KDfOAAW","","","00O0b000004kkZKEAY","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005449.640","4jci4jesAX4VqdG-mNMvZ-","00D0b000000GaMp","0052R000009j0tM","385","270","N/A","","","Standard","","104883269","01I0b000000J48d","S","","00O0b000005yMD8","0","0","10","0","","680","30","0","2022-06-20T00:54:49.640Z","0052R000009j0tMQAQ","","","00O0b000005yMD8EAM","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005514.999","SLB:284c7f973483e36665eaa463b36f4567","00D0b000000GaMp","0050b000004KNJd","6048","232","/00O2R000003zUb9UAE","cvRk40J50dmkfu+T","S2EIQfwEo5JO0DUJ","Standard","S","5815255295","","H","W","00O2R000003zUb9","13","0","17","886","","6014","40","1","2022-06-20T00:55:14.999Z","0050b000004KNJdAAO","168.159.160.201","00O2R000003zUb9UAE","00O2R000003zUb9UAE","ReportRunFromClassic"
"Report","20220620005517.518","4jci6FyYEpELh8G-mNOZ--","00D0b000000GaMp","0056P0000011guN","2144","134","N/A","","","Standard","","1989147817","","S","","00O0b000004kkZK","0","0","6","0","0720b000001dxwL.up","767","20","0","2022-06-20T00:55:17.518Z","0056P0000011guNQAQ","","","00O0b000004kkZKEAY","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005529.861","TID:197502440000011fed","00D0b000000GaMp","0052R00000A045W","1206","273","/aura","Y400ZYT+YwVQmaid","KrDg+WbygO7Ej8p3","Standard","","942204221","","H","","00O2R000003zZwy","0","0","21","0","","1005","40","0","2022-06-20T00:55:29.861Z","0052R00000A045WQAR","132.237.171.47","","00O2R000003zZwyUAE","ReportRunFromLightning"
"Report","20220620005529.947","TID:5978200000e03393b0","00D0b000000GaMp","0052R000009Tr6D","1462","396","/aura","2LAMsHlSm6jkpTt2","35c76ux/Dn3rfXz2","Standard","","1257464921","","H","","00O0b000006iNwd","458","0","21","1141","","784","40","0","2022-06-20T00:55:29.947Z","0052R000009Tr6DQAS","163.244.182.14","","00O0b000006iNwdEAE","ReportRunFromLightning"
"Report","20220620005530.261","TID:454755590000acb64e","00D0b000000GaMp","0050b000004KKaU","9235","621","/aura","AuCMOMAwkF1Il8WU","VlI0JCW7uoWQ+TpI","Standard","","9426840972","","H","","00O2R000003zQ4M","50","0","21","1288","","4450871","8190","0","2022-06-20T00:55:30.261Z","0050b000004KKaUAAW","137.69.117.202","","00O2R000003zQ4MUAU","ReportRunFromLightning"
"Report","20220620005532.192","4jci7-j-sL97MdG-mNJfB-","00D0b000000GaMp","0050b000004KC4x","3999","116","N/A","","","Standard","","3799900693","","S","","00O0b000004kkZK","0","0","6","0","0720b000001dxwL.up","860","30","0","2022-06-20T00:55:32.192Z","0050b000004KC4xAAG","","","00O0b000004kkZKEAY","ChartRenderedInEmbeddedAnalyticsApp"
"Report","20220620005532.518","TID:52168577900000b609","00D0b000000GaMp","0052R000009Tq1Q","657","283","/aura","J3MHMJGXkfLGWYfT","ICEthi621ezc6369","Standard","","366262939","","H","","00O2R0000043lHL","2","0","14","720","CDF1.up","1011","30","0","2022-06-20T00:55:32.518Z","0052R000009Tq1QQAS","132.237.180.17","","00O2R0000043lHLUAY","ReportRunFromLightning"
"Report","20220620005536.433","SLB:b59c9898a26bf9cd1efd4062ffe3012f","00D0b000000GaMp","0050b000004KNJd","6067","258","/00O2R000003zUb9UAE","oyAZcNemKkYwuueA","BR665Ll7RU++a728","Standard","S","5807471126","","H","W","00O2R000003zUb9","13","0","17","886","","5942","10","1","2022-06-20T00:55:36.433Z","0050b000004KNJdAAO","168.159.160.201","00O2R000003zUb9UAE","00O2R000003zUb9UAE","ReportRunFromClassic"
"Report","20220620005541.809","SLB:68b57ed78501cbb6db750f2607557d40","00D0b000000GaMp","0050b000004KNJd","8043","290","/00O2R000003zUTgUAM","1Gy6T+ppZarCYq9m","0bcOnrS3kgEmQW6A","Standard","S","7927873303","","H","W","00O2R000003zUTg","116","0","16","676","CASE_NUMBER.up","5951","30","1","2022-06-20T00:55:41.809Z","0050b000004KNJdAAO","168.159.160.201","00O2R000003zUTgUAM","00O2R000003zUTgUAM","ReportRunFromClassic"
